"","UTSW15_N","UTSW24_N","UTSW31_N","UTSW32_N","UTSW37_N","UTSW39_N","UTSW45_N","UTSW46_N","UTSW47_N","UTSW48_N","UTSW49_N","UTSW50_N","UTSW52_N","UTSW54_N","UTSW60_N","UTSW62_N","UTSW65_N","UTSW70_N","UTSW79_N","XP615_N","XP659_N","XP681_N","XP685_N"
"TTC34",0.00479072975041918,0.0204416817779623,0.0307977794552079,0.00348713032642401,0.0269755657358779,0.00621379091128468,0.0113737652251466,0.0405825398068857,0.0114153175502636,0.0708910112113811,0.0118659366704504,0.016225207027183,0.0106158066494953,0.00782997277016099,0.0112180856927957,0.0070240712879774,0.00752976883300354,0.028553164775564,0.0105485993907782,0.00850120228367716,0.00844495590756418,0.0229954921446356,0.0215289461415651
"LINC00982",1.02809060443996,1.2511852016549,1.56726477672058,0.383584335906641,1.18648266998952,0.121945646633962,0.402504913801021,1.39174239455379,0.400249571606117,1.49033057325855,3.535676198356,0.450778577842171,0.762821534956587,0.961129157537262,0.996539945710021,0.403181691929902,0.174821589427126,1.04489148935442,0.429478689481686,1.05273221612869,0.501419257011623,0.429036265476304,1.66777569443324
"PRDM16",0.213187473893654,0.412690556649428,0.611387251818302,0.282457556440345,0.346039019480729,0.15870798711285,0.165444052716674,0.513727209790694,0.221171777536357,0.473566349005977,0.850392128048943,0.316744258921964,0.312408024256575,0.379969003603988,0.371748663049763,0.193864367548176,0.19642875216531,0.259293604448365,0.223529844233158,0.206295842083899,0.139975144167876,0.343654854828166,0.521000496625875
"ARHGEF16",0.84412658202386,0.693728968806598,0.518429287495999,0.59106859032887,0.469343888237038,0.47768517630501,0.587644536632574,0.672237835859942,0.591456140573032,0.692716733918318,0.632849955757353,0.685691357844429,0.736534775634028,0.815295914693013,0.76096014616131,0.609689387796438,0.558185037403088,0.603660205784789,0.519895255688356,0.468982992649523,0.313730111966009,0.721517633433713,0.651404398969069
"MEGF6",0.180131438615761,0.228329728538749,0.171440972300657,0.341738771989553,0.196346740766062,0.260979218273956,0.455898422774626,0.389114940501316,0.322482720794946,0.365970347218145,0.335636494392739,0.259603312434928,0.453446598314154,0.221196730757048,0.246797885241506,0.158744011108289,0.641994638326954,0.300965790877567,0.28983532611805,0.188443317288177,0.164254392402123,1.66788433737278,0.335851559808415
"RP11-46F15.2",0.00287443785025151,0.0169704527967989,0.0119769142325808,0.00697426065284802,0.00619111344757854,0.00466034318346351,0.0195881512210858,0.021962315660197,0.00856148816269769,0.0151138196491269,0.0135610704805147,0.0169306508109736,0.0101102920471383,0.0137024523477817,0.0149574475903943,0.00561925703038192,0.00654762507217699,0.0169775574341192,0.0195902560114453,0.0198361386619134,0.00548922133991672,0.0102202187309492,0.020503758230062
"TP73",0.0143721892512576,0.0131135317066173,0.00855493873755775,0.012204956142484,0.0154777836189464,0.0201948204616752,0.0315937922920739,0.021962315660197,0.0214037204067442,0.0151138196491269,0.0169513381006434,0.0268068637840415,0.012132350456566,0.00978746596270124,0.0299148951807886,0.00842888554557287,0.0202976377237487,0.00771707156096325,0.0135624849310006,0.00425060114183858,0.010133947089077,0.0204404374618983,0.0172231569132521
"TP73-AS1",0.354993074506062,0.475735788789536,0.467099655070653,0.462044768251182,0.412018599936352,0.43685280277923,0.470324148335187,0.576529883745962,0.492999026702009,0.454854000868963,0.42567070149129,0.535079110005143,0.520174525825267,0.413363837468724,0.546470347715056,0.250056937851995,0.581540416035544,0.409004792731052,0.476193915355132,0.41797577894746,0.233714154741839,0.901350898853706,0.553191397047072
"SMIM1",0.270197157923642,0.0917947219463213,0.131746056558389,0.13948521305696,0.134435606290277,0.0675749761602209,0.0802482324218677,0.0954883289573781,0.0741995640767133,0.106516443241466,0.0847566905032169,0.0536137275680829,0.0636948398969715,0.105704632397173,0.0934840474399644,0.138374204373155,0.026190500288708,0.106495587541293,0.120555421608894,0.126101167207878,0.05658120458068,0.0515269361018687,0.0984180395042974
"LINC01134",0.0153303352013414,0.0293126002853799,0.0171098774751155,0.0174356516321201,0.0154777836189464,0.0147577534143011,0.0157968961460369,0.0143232493436067,0.00856148816269769,0.0151138196491269,0.0158212488939338,0.0239850886488792,0.0101102920471383,0.039149863850805,0.013087766641595,0.0070240712879774,0.00392857504330619,0.0154341431219265,0.0115532279041857,0.0198361386619134,0.0168899118151284,0.007239321601089,0.0114821046088347
"AJAP1",0.290318222875403,0.900976766666414,0.423469467509108,0.716605282080134,0.239684534899112,0.323117127386803,0.412614927334485,0.528050459134301,0.504414344252272,0.8913555064497,0.553178666684329,0.689684169660683,0.50500908775456,0.485458311749982,0.611385670257367,0.356120414300454,0.248482371489117,0.448361857691965,0.523913769741986,0.327296287921571,0.0935278866762733,0.611083911621336,0.496806061914401
"KCNAB2",2.31368293296495,1.28126918615832,1.21137932523818,1.78197590375757,0.99588482028192,0.787986359937288,1.07324112416175,1.38362588659241,3.3016380259158,1.3739181766754,1.45272967522514,1.04299863433435,1.98869444567211,1.88179693078472,1.3041024617875,2.02644456658148,0.798810258805593,2.12450980073318,2.06091000183175,0.62838053546847,0.844706714654107,0.935575856328972,1.05431555044472
"CHD5",0.0316188163527666,0.0408833635559246,0.0273758039601848,0.00523069548963602,0.0269755657358779,0.00854396250301643,0.0116897031480673,0.0515636976369842,0.0214037204067442,0.0230305823224791,0.0706305754193475,0.0253959762164603,0.0454963142121225,0.0499160764097763,0.0579601094127779,0.0547877560462237,0.0235714502598372,0.0200643860585045,0.0221018272949639,0.0495903466547835,0.02829060229034,0.0189499888969683,0.04961909491675
"RP1-120G22.11",0.08240055170721,0.0161990685787626,0.0205318529701386,0.0244099122849681,0.0490866851915156,0.0132043056864799,0.0214837787586102,0.0181427825019018,0.0214037204067442,0.0230305823224791,0.0192115165140625,0.0211633135137169,0.0384191097791257,0.0195749319254025,0.0373936189759858,0.0154529568335503,0.00654762507217699,0.0370419434926236,0.0175809989846304,0.0155855375200748,0.0126674338613463,0.0149044856493009,0.0463384935999401
"RNF207",0.395235204409583,0.357922277168849,0.230983345914059,0.271996165461073,0.326669678837591,0.356259934659868,0.394290527805082,0.518740347060957,0.546979209567818,0.430563933575723,0.480287912851563,0.421502660814862,0.770909768594298,0.501118257290304,0.352434858848666,0.33856023608051,0.553713009478792,0.377488272476078,0.533543134042997,0.30037581402326,0.254818099554842,0.690073427138159,0.473362064754149
"GPR153",0.331518498729008,0.203645433561587,0.0787054363855313,0.0540505200595722,0.0451066836895008,0.0908766920775384,0.141540189468491,0.237765939103872,0.102737857952372,0.0741296868504797,0.151431953699081,0.125568993514721,0.142049603262294,0.444350954706636,0.273908258999096,0.150315125562716,0.16500015181886,0.0709970583608619,0.155717419578155,0.0793445546476535,0.0477140008777376,0.206107744407475,0.0844754839078553
"ACOT7",2.9817501966609,1.6263324884125,1.81479337415308,3.15410938025052,1.80485550335755,1.58257487271782,1.3755937163969,0.919552607859552,2.36820750983075,2.13716606895631,1.27926098199522,1.11953928487563,1.09039499728387,2.18749864266373,1.79208918942412,2.53077288505826,0.357500328940864,1.95087569061151,1.77896100954395,1.22913216351499,0.808321622126367,0.471833431412153,1.12258076309589
"HES2",0.0833586976572938,0.0474401294092333,0.0821274118805544,0.0592812155492082,0.0225533418447504,0.0178646488699434,0.113105776405624,0.0372404482933775,0.0913225404021087,0.0275287429323383,0.0576345495421875,0.0239850886488792,0.0616727814875438,0.107662125589714,0.0635691522591758,0.0828840411981333,0.0176785876948779,0.0293248719316604,0.0473833038348625,0.0311710750401496,0.00717821252142956,0.0102202187309492,0.0303455621804917
"ESPN",1.48448426484339,1.55150821926298,1.39359952034816,1.87229257921195,0.959768517763081,0.34564211944021,1.32293950216293,1.16846203495275,1.79006448335071,1.52769769307677,1.16116665989407,0.646186505952157,1.28206591391352,1.69812534452867,1.3125160260571,1.8616177097378,0.0720238757939469,2.18265021787348,1.56897858081409,0.89758527445158,0.600225241130124,0.15223867484643,0.865123272504297
"RP1-202O8.2",0.0191629190016767,0.0586252005707598,0.0273758039601848,0.0418455639170881,0.0137088940624953,0.0132043056864799,0.0499181918214767,0.0601576472431482,0.0642111612202327,0.0403035190643385,0.0248619625476103,0.0155197632433924,0.0505514602356917,0.0645972753538282,0.0430026618223836,0.0547877560462237,0.00392857504330619,0.0956916873559443,0.0522406826971875,0.024086739803752,0.00760046031680776,0.00894269138958052,0.020503758230062
"TNFRSF25",0.122642681610731,0.122650090667774,0.0906823506181121,0.12204956142484,0.0696500262852586,0.165442183012955,0.249590959107384,0.216758506733248,0.169802848560171,0.136204303266537,0.1861821968054,0.176826538844943,0.296231556981153,0.207494278409266,0.175750009187133,0.148910311305121,0.344077697542901,0.265976588420159,0.181335446670045,0.0878457569313307,0.165943383583636,0.408702288626186,0.200526755490006
"RP3-467L1.6",0.00191629190016767,0.00617107374429051,0.00513296324253465,0.012204956142484,0.00530666866935304,0.00699051477519526,0.014533144454354,0.00859394960616403,0.00713457346891474,0.00575764558061978,0.0135610704805147,0.00846532540548678,0.0222426425037043,0.0117449591552415,0.00934840474399644,0.00280962851519096,0.019642875216531,0.00771707156096325,0.00853934236396334,0.00141686704727953,0.00844495590756418,0.0166078554377924,0.00656120263361983
"PER3",0.360262877231523,0.803010970975802,1.01119375877933,0.911012797778273,0.335646793336579,0.281950762599542,0.587644536632574,0.978755371813126,0.617854062408017,1.14253279490424,0.455425950303952,0.732250647574606,0.831066006274771,0.507969483464194,0.474898960995019,0.617415866213213,1.07250098682259,0.478458436779722,0.455850187958631,0.198361386619134,0.259893518055288,1.12337237551016,0.464410123910904
"RP3-467L1.4",0.035451400153102,0.0647962743150503,0.0889713628706006,0.123793126588052,0.0278600105141034,0.0302922306925128,0.0448631850547449,0.0888041459303617,0.0442343555072714,0.112274088822086,0.0463336574750919,0.0663117156763131,0.084926453195962,0.0489373298135062,0.0299148951807886,0.0604070130766056,0.135535838994064,0.0601931581755134,0.0426967118198167,0.0255036068510315,0.0270238589042054,0.0992212901796315,0.0524896210689586
"UTS2",0.0613213408053656,0.144248848772791,0.186497664478759,0.183074342137261,0.0574889105846579,0.0567008420654727,0.108050769638893,0.201671350757983,0.109872431421287,0.188562892765298,0.0904071365367647,0.117103668109234,0.158731585140072,0.0841722072792307,0.0635691522591758,0.101146626546874,0.176785876948779,0.0833443728584031,0.0653008533714844,0.0170024045673543,0.0523587266268979,0.183963937157085,0.0803747322618429
"TNFRSF9",0.00574887570050302,0.00539968952625419,0.0136879019800924,0.012204956142484,0.00530666866935304,0.0291271448966469,0.00884626184178069,0.021962315660197,0.0128422322440465,0.0165532310442819,0.00904071365367647,0.0366830767571094,0.0212316132989905,0.00587247957762075,0.0299148951807886,0.0168577710911457,0.10541676366205,0.0108039001853486,0.00904165662066707,0.024086739803752,0.00295573456764746,0.0462890740022573,0.0168130817486508
"ERRFI1",9.43486317047554,14.2449595084221,4.3598876485765,13.1585468015479,5.23316246383471,14.0338157041819,8.12634673433812,6.29936506131824,9.42477155243637,6.94084174743715,6.12225827734904,6.80541618222758,6.55821281134108,8.87233789518868,5.58815851019978,11.4818981308922,5.85981670122001,10.0329647364083,12.0363035248577,4.26193607821682,0.757723668806196,5.79381218960379,5.29010494816031
"SLC45A1",0.103479762609054,0.161990685787626,0.278891002844383,0.167818146959156,0.297615667872883,0.127382713681336,0.14975457546443,0.169969225544133,0.132703066521814,0.180646130091946,0.139566017028631,0.134739762703998,0.163786731163641,0.115492098359875,0.134617028313549,0.167172896653862,0.091339369756869,0.146624359658302,0.139141049106932,0.172857779768102,0.302329421490798,0.240315668184856,0.289102991043874
"ENO1-IT1",0.00287443785025151,0.00308553687214525,0.00171098774751155,0.00174356516321201,0.00486444628024028,0.00543706704737409,0.00126375169168296,0.00381953315829513,0.00713457346891474,0.00287882279030989,0.00226017841341912,0.00564355027032452,0.0192095548895628,0.015659945540322,0.00186968094879929,0.0266914708943141,0.0137500126515717,0.0030868286243853,0.00602777108044471,0.00141686704727953,0.000422247795378209,0.00340673957698306,0.00246045098760744
"SLC2A5",0.899459510641202,1.09073728430335,0.776788437370243,0.636104878494636,0.433599052525054,0.480015347896741,0.350501531688268,0.407735164648005,0.859716103004226,1.1802453734573,0.689354416092831,0.558006032978337,0.677389567158268,1.78474441829857,1.14424474066516,1.29183909499965,0.152559664181724,2.13840052954292,1.09790827087733,0.580915489384606,0.392901573599424,0.127859194748645,0.270309246250199
"MIR34AHG",0.0220373568519283,0.037026442465743,0.0171098774751155,0.0418455639170881,0.0287444552923289,0.0429139934810598,0.084671363342758,0.0878492626407879,0.0756264787704963,0.0478604288889019,0.0553743711287684,0.0677226032438942,0.0566176354639747,0.0352348774657245,0.0635691522591758,0.0142167202868662,0.119166776313621,0.0262380433072751,0.0437013403332242,0.0580915489384606,0.0401135405609299,0.134140370843708,0.0619213498547871
"RP3-510D11.2",0.00574887570050302,0.00462830530821788,0.0102659264850693,0.00871782581606003,0.00972889256048056,0.0132043056864799,0.0164287719918784,0.0124134827644592,0.0114153175502636,0.00719705697577473,0.00678053524025736,0.0197524259461358,0.00505514602356917,0.0039149863850805,0.0149574475903943,0.00842888554557287,0.0183333502020956,0.0092604858731559,0.00904165662066707,0.0113349363782362,0.00548922133991672,0.0234213345917585,0.0127123301026384
"SPSB1",0.995829830300634,1.07787830938868,0.349041500492356,1.20654709294271,0.531330200518973,2.22195065577309,1.68552881878214,0.959017934217636,2.43859721167506,0.492998402840569,0.40909229282886,1.66249114750787,1.24053283418387,1.24398692385933,0.955406964836437,2.62630025457475,1.40986736866651,0.255172688234811,1.05360415343607,0.291874611739583,0.210068278200659,1.63546069344884,0.578821094834649
"SLC25A33",0.83749621204928,0.791980176657883,0.67412917251955,0.716605282080134,0.584763931795466,0.333214537617641,0.51073260867675,0.745315054011024,0.416188208735673,0.458574879325438,0.669577854975414,0.307573489732686,0.437947520605891,0.679250137811466,0.410394968261444,0.616011051955618,0.355863422672819,0.383538456579874,0.549782953962228,0.523532373969785,0.168054622560527,0.348552042970079,0.485561800901035
"PIK3CD-AS2",0.114019368059977,0.0424261319919972,0.0496186446778349,0.102870344629508,0.0767255845110626,0.0776723863910585,0.0537094468965256,0.0592027639535745,0.0428074408134884,0.0489399874352682,0.0203416057207721,0.043737514595015,0.0384191097791257,0.039149863850805,0.0467420237199822,0.0632166415917966,0.0268452627959257,0.0509326723023575,0.0693193674251142,0.11972526549512,0.0278683544949618,0.0310864986399704,0.0477737566760444
"RBP7",0.230913173970205,0.0624821216609414,0.100948277103181,0.114203518190386,0.160615171725752,0.13281978072871,0.1965133880567,0.131773893961182,0.0684919053015815,0.115872617309973,0.135045660201792,0.08747502919003,0.127389679793943,0.0841722072792307,0.106571814081559,0.0519781275310327,0.0595833881568106,0.0571063295511281,0.0577661395209285,0.24086739803752,0.0591146913529493,0.106886454227843,0.186174124728963
"CASZ1",0.311713621940775,0.418090246175682,0.438012863362957,0.357430858458461,0.491897230081788,0.410498562076744,0.379125507504887,0.52518580926558,0.440916640378931,0.64377674648305,0.756029679288695,0.520617512437437,0.562132237820892,0.452180927476797,0.5253803466126,0.629356787402775,0.553929081106173,0.314856519687301,0.414911576037278,0.311710750401496,0.247226084193941,0.651326022874448,0.660221015007995
"RP4-734G22.3",0.170549979114923,0.168933143749953,0.232694333661571,0.1307673872409,0.237694534148105,0.173986145515971,0.168078974993833,0.202435257389642,0.221171777536357,0.294359630309186,0.33450640518603,0.203167809731683,0.286121264934015,0.203579292024186,0.23744948049751,0.331536164792533,0.252083565278814,0.168232160028999,0.187614374878842,0.146645739393431,0.114429152547495,0.304264428469299,0.292383592360684
"ANGPTL7",0.0105396054509222,0.0285412160673436,0.00171098774751155,0.0418455639170881,0.0203422298991866,0.0240784397812281,0.146121289350842,0.00763906631659025,0.128422322440465,0.00719705697577473,0.00452035682683824,0.0268068637840415,0.0151654380707075,0.00587247957762075,0.0112180856927957,0.00561925703038192,0.00851191259383009,0.0154341431219265,0.00401851405362981,0.00566746818911811,0.00802270811218597,0.339962800811611,0.0299354870158905
"PTCHD2",0.00479072975041918,0.00231415265410894,0.0034219754950231,0.00174356516321201,0.00796000300402955,0.00466034318346351,0.0056868826125733,0.00381953315829513,0.00856148816269769,0.00719705697577473,0.0056504460335478,0.00705443783790565,0.00404411681885533,0.00195749319254025,0.00373936189759858,0.0070240712879774,0.00523810005774159,0.0030868286243853,0.00351619979692608,0.00708433523639764,0.00211123897689105,0.007239321601089,0.00574105230441735
"FBXO2",0.215103765793821,0.199402820362387,0.184786676731247,0.165638690505141,0.407874976150365,0.280397314871721,0.319729177995788,0.230604314432068,0.139837639990729,0.162653487652509,0.268961231196875,0.282177513516226,0.20978855997812,0.201621798831646,0.308497356551883,0.318892836474174,0.12800607016106,0.145852652502205,0.19531485243411,0.143103571775232,0.20521242855381,0.299367240327386,0.360045994519888
"DRAXIN",0.0127720855146175,0.0169704527967989,0.0307977794552079,0.0156920864689081,0.0169503841746918,0.0133596504592621,0.0170606478377199,0.0233946405945576,0.0142691469378295,0.0165532310442819,0.0242969179442555,0.0126979881082302,0.0232536717084182,0.0117449591552415,0.0299148951807886,0.0168577710911457,0.00916667510104779,0.0092604858731559,0.0150694277011118,0.0325879420874291,0.0143564250428591,0.0187370676734068,0.042680623131697
"C1orf167",0.232829465870372,0.316267529394889,0.207029517448897,0.278970426113921,0.149104122937147,0.189520622794183,0.300772902620543,0.292671728254364,0.535806467515497,0.307314332865581,0.228278019755331,0.386583193517229,0.269439283056237,0.340603815502003,0.228101075753513,0.219151024184895,0.136190601501281,0.339551148682383,0.31947186726357,0.14877103996435,0.135119294521027,0.256995916838659,0.200116680325405
"MTHFR",0.860894136150328,1.33642315774791,0.801597759709161,1.15075300771992,0.584449953899196,0.706686673101767,1.19845996053216,1.05442987251185,2.17319107863143,1.25768570651663,0.922717837278355,1.43839987514896,1.24364680413439,1.41722507139914,1.07132718366199,0.946844809619353,0.601071981625848,1.31935685649164,1.4489254734619,0.514322738162468,0.437448716011825,0.937172765505683,0.752077851878673
"NPPA-AS1",0.00191629190016767,0.00385692109018157,0.0068439509900462,0.00174356516321201,0.00574889105846579,0.00699051477519526,0.0189562753752443,0.0171878992123281,0.00856148816269769,0.00719705697577473,0.0113008920670956,0.00282177513516226,0.0151654380707075,0.0254474115030232,0.00186968094879929,0.00561925703038192,0.00982143760826549,0.0061736572487706,0.0020092570268149,0.0297542079928701,0.0118229382705899,0.0106460611780721,0.018863457571657
"NPPA",0.0124558973510899,0.00617107374429051,0.0068439509900462,0.012204956142484,0.00442222389112753,0.00388361931955292,0.0189562753752443,0.0114585994748854,0.00856148816269769,0.0107955854636621,0.010170802860386,0.011287100540649,0.0192095548895628,0.0254474115030232,0.00560904284639787,0.0070240712879774,0.00785715008661239,0.00771707156096325,0.00351619979692608,0.0141686704727953,0.0139341772474809,0.0183112252262839,0.0217339837238657
"NPPB",0.000958145950083837,0.000771384218036313,0.00171098774751155,0.00174356516321201,0.000884444778225506,0.00233017159173175,0.00126375169168296,0.00190976657914756,0.00142691469378295,0.000719705697577473,0.00113008920670956,0.00141088756758113,0.00101102920471383,0.00195749319254025,0.00186968094879929,0.00280962851519096,0.000654762507217699,0.00154341431219265,0.00100462851340745,0.00141686704727953,0.000422247795378209,0.00127752734136865,0.00123022549380372
"PLOD1",2.9966302032657,2.44168560687688,1.47316045060744,2.61273239707319,1.70292324266706,2.20220633515249,3.17928331835139,2.24222829407847,2.67927491307543,2.7095696014106,1.75728871643336,2.14666543407469,2.07741225838575,2.39832065950031,2.40814906205348,2.5469282490206,1.90328329885562,3.28747248497034,3.37513488421597,1.50376350328918,2.18632730234315,2.47353992150903,1.50326584065016
"TNFRSF8",0.017725700076551,0.0100279948344721,0.0376417304452541,0.0174356516321201,0.0190155627318484,0.0178646488699434,0.0309619164462324,0.0286464986872134,0.0242575497943101,0.0115152911612396,0.038423033028125,0.0564355027032452,0.0161764672754213,0.0254474115030232,0.0336542570783872,0.0295010994095051,0.0491071880413274,0.0262380433072751,0.0221018272949639,0.024086739803752,0.0603814347390839,0.0566370454673433,0.0373168399787128
"TNFRSF1B",0.924131768855861,0.258799405151183,0.212162480691432,0.330405598428675,0.130455604788262,1.31512554465748,0.958555658141522,0.759132215211156,0.761972446480094,0.373527257042708,0.37123430440409,1.33752141406691,1.03175530341047,0.559843053066511,0.904925579218856,1.25309431777517,2.87311752454648,0.314084812531204,0.591726194396989,0.211821623568289,0.242159110649403,2.01503961711629,0.319448553224365
